# Turbulence results from CFL3D, Re_H=36,000, SST model
# Note: computed results were quasi-steady
# Note: extraction at x/H=-4 was at nearest cell-center
x,y,uv
 4.000000000E+00, 1.152334332E+00, -1.310413820E-03
 4.000000000E+00, 1.158189297E+00, -1.253433875E-03
 4.000000000E+00, 1.164081573E+00, -1.202820567E-03
 4.000000000E+00, 1.170012951E+00, -1.158062601E-03
 4.000000000E+00, 1.175985575E+00, -1.118645538E-03
 4.000000000E+00, 1.182001829E+00, -1.084065647E-03
 4.000000000E+00, 1.188063860E+00, -1.053841901E-03
 4.000000000E+00, 1.194174051E+00, -1.027517370E-03
 4.000000000E+00, 1.200334907E+00, -1.004665392E-03
 4.000000000E+00, 1.206549168E+00, -9.848907357E-04
 4.000000000E+00, 1.212819338E+00, -9.678318747E-04
 4.000000000E+00, 1.219148517E+00, -9.531574324E-04
 4.000000000E+00, 1.225539446E+00, -9.405685123E-04
 4.000000000E+00, 1.231995344E+00, -9.297948563E-04
 4.000000000E+00, 1.238519669E+00, -9.205933893E-04
 4.000000000E+00, 1.245115519E+00, -9.127475787E-04
 4.000000000E+00, 1.251786709E+00, -9.060637676E-04
 4.000000000E+00, 1.258536816E+00, -9.003705345E-04
 4.000000000E+00, 1.265370131E+00, -8.955162484E-04
 4.000000000E+00, 1.272290468E+00, -8.913682541E-04
 4.000000000E+00, 1.279302359E+00, -8.878104854E-04
 4.000000000E+00, 1.286410451E+00, -8.847424178E-04
 4.000000000E+00, 1.293619394E+00, -8.820869843E-04
 4.000000000E+00, 1.300934434E+00, -8.797640912E-04
 4.000000000E+00, 1.308360815E+00, -8.776756003E-04
 4.000000000E+00, 1.315904260E+00, -8.757470641E-04
 4.000000000E+00, 1.323570609E+00, -8.739231853E-04
 4.000000000E+00, 1.331366181E+00, -8.721470949E-04
 4.000000000E+00, 1.339297533E+00, -8.703682688E-04
 4.000000000E+00, 1.347371459E+00, -8.685431094E-04
 4.000000000E+00, 1.355595469E+00, -8.666335489E-04
 4.000000000E+00, 1.363977194E+00, -8.646061760E-04
 4.000000000E+00, 1.372524619E+00, -8.624314214E-04
 4.000000000E+00, 1.381246448E+00, -8.600822184E-04
 4.000000000E+00, 1.390151739E+00, -8.575335378E-04
 4.000000000E+00, 1.399249911E+00, -8.547609905E-04
 4.000000000E+00, 1.408550978E+00, -8.517397218E-04
 4.000000000E+00, 1.418065548E+00, -8.484430728E-04
 4.000000000E+00, 1.427804947E+00, -8.448411245E-04
 4.000000000E+00, 1.437780738E+00, -8.408996509E-04
 4.000000000E+00, 1.448005438E+00, -8.365777903E-04
 4.000000000E+00, 1.458492160E+00, -8.318448672E-04
 4.000000000E+00, 1.469254732E+00, -8.268371457E-04
 4.000000000E+00, 1.480307698E+00, -8.212918183E-04
 4.000000000E+00, 1.491666317E+00, -8.146492182E-04
 4.000000000E+00, 1.503346801E+00, -8.072971250E-04
 4.000000000E+00, 1.515366316E+00, -7.997096400E-04
 4.000000000E+00, 1.527776718E+00, -7.918644114E-04
 4.000000000E+00, 1.540907621E+00, -7.836684235E-04
 4.000000000E+00, 1.554798007E+00, -7.750719669E-04
 4.000000000E+00, 1.569488525E+00, -7.659724797E-04
 4.000000000E+00, 1.585021496E+00, -7.563341642E-04
 4.000000000E+00, 1.601441145E+00, -7.461282075E-04
 4.000000000E+00, 1.618793368E+00, -7.353205583E-04
 4.000000000E+00, 1.637126088E+00, -7.238677354E-04
 4.000000000E+00, 1.656488895E+00, -7.117226487E-04
 4.000000000E+00, 1.676933408E+00, -6.988373934E-04
 4.000000000E+00, 1.698512673E+00, -6.851662183E-04
 4.000000000E+00, 1.721282005E+00, -6.706697750E-04
 4.000000000E+00, 1.745298147E+00, -6.553233252E-04
 4.000000000E+00, 1.770619750E+00, -6.391433999E-04
 4.000000000E+00, 1.797306657E+00, -6.205359241E-04
 4.000000000E+00, 1.825420737E+00, -5.977068213E-04
 4.000000000E+00, 1.855024934E+00, -5.710660480E-04
 4.000000000E+00, 1.886183500E+00, -5.410402082E-04
 4.000000000E+00, 1.918962002E+00, -5.076628877E-04
 4.000000000E+00, 1.953426480E+00, -4.711438087E-04
 4.000000000E+00, 1.989644051E+00, -4.315862898E-04
 4.000000000E+00, 2.027682066E+00, -3.890818625E-04
 4.000000000E+00, 2.067608118E+00, -3.437710402E-04
 4.000000000E+00, 2.109489679E+00, -2.959232952E-04
 4.000000000E+00, 2.153393745E+00, -2.460892429E-04
 4.000000000E+00, 2.199386120E+00, -1.953280444E-04
 4.000000000E+00, 2.247531652E+00, -1.454261655E-04
 4.000000000E+00, 2.297893524E+00, -9.893665265E-05
 4.000000000E+00, 2.350532293E+00, -5.884609345E-05
 4.000000000E+00, 2.405506372E+00, -2.782167940E-05
 4.000000000E+00, 2.462870359E+00, -7.268977242E-06
 4.000000000E+00, 2.522675276E+00, 3.339802106E-06
 4.000000000E+00, 2.584967613E+00, 6.413600204E-06
 4.000000000E+00, 2.649788618E+00, 5.339056315E-06
 4.000000000E+00, 2.717174053E+00, 3.123263696E-06
 4.000000000E+00, 2.787153482E+00, 1.414011876E-06
 4.000000000E+00, 2.859748602E+00, 5.250042250E-07
 4.000000000E+00, 2.934974194E+00, 1.667386300E-07
 4.000000000E+00, 3.012836218E+00, 4.534631870E-08
 4.000000000E+00, 3.093332291E+00, 1.076539835E-08
 4.000000000E+00, 3.176449299E+00, 3.178039387E-09
 4.000000000E+00, 3.262165070E+00, 2.002892296E-09
 4.000000000E+00, 3.350445986E+00, 1.832322183E-09
 4.000000000E+00, 3.441247702E+00, 1.754430046E-09
 4.000000000E+00, 3.534513950E+00, 1.682840090E-09
 4.000000000E+00, 3.630176783E+00, 1.611738187E-09
 4.000000000E+00, 3.728156328E+00, 1.542645345E-09
 4.000000000E+00, 3.828359842E+00, 1.476185063E-09
 4.000000000E+00, 3.930683374E+00, 1.411857520E-09
 4.000000000E+00, 4.035009861E+00, 1.349777290E-09
 4.000000000E+00, 4.141211510E+00, 1.290018758E-09
 4.000000000E+00, 4.249147415E+00, 1.232534186E-09
 4.000000000E+00, 4.358667374E+00, 1.177332565E-09
 4.000000000E+00, 4.469609261E+00, 1.124389137E-09
 4.000000000E+00, 4.581803322E+00, 1.073676037E-09
 4.000000000E+00, 4.695068836E+00, 1.025157181E-09
 4.000000000E+00, 4.809219360E+00, 9.787892719E-10
 4.000000000E+00, 4.924060345E+00, 9.345233476E-10
 4.000000000E+00, 5.039393425E+00, 8.923056183E-10
 4.000000000E+00, 5.155014515E+00, 8.520785189E-10
 4.000000000E+00, 5.270719051E+00, 8.137808760E-10
 4.000000000E+00, 5.386298656E+00, 7.773527932E-10
 4.000000000E+00, 5.501547813E+00, 7.427450877E-10
 4.000000000E+00, 5.616261005E+00, 7.099592580E-10
 4.000000000E+00, 5.730236530E+00, 6.791640583E-10
 4.000000000E+00, 5.843276978E+00, 6.510607609E-10
 4.000000000E+00, 5.955190659E+00, 6.280357345E-10
 4.000000000E+00, 6.065793991E+00, 6.178064726E-10
 4.000000000E+00, 6.174911022E+00, 6.445775580E-10
 4.000000000E+00, 6.282374859E+00, 7.815887937E-10
 4.000000000E+00, 6.388030052E+00, 1.242809300E-09
 4.000000000E+00, 6.491731167E+00, 2.638680607E-09
 4.000000000E+00, 6.593345642E+00, 6.656150298E-09
 4.000000000E+00, 6.692752838E+00, 1.736683153E-08
 4.000000000E+00, 6.789844990E+00, 4.053383762E-08
 4.000000000E+00, 6.884526253E+00, 6.791059803E-08
 4.000000000E+00, 6.976716042E+00, 5.185469476E-08
 4.000000000E+00, 7.066344261E+00, 1.185438876E-07
 4.000000000E+00, 7.153355122E+00, 1.717232522E-06
 4.000000000E+00, 7.237704754E+00, 9.611917449E-06
 4.000000000E+00, 7.319362164E+00, 3.208436465E-05
 4.000000000E+00, 7.398306847E+00, 7.672498759E-05
 4.000000000E+00, 7.474530220E+00, 1.438097097E-04
 4.000000000E+00, 7.548032761E+00, 2.243397612E-04
 4.000000000E+00, 7.618826866E+00, 3.045204503E-04
 4.000000000E+00, 7.686931610E+00, 3.745522117E-04
 4.000000000E+00, 7.752375603E+00, 4.403340572E-04
 4.000000000E+00, 7.815194130E+00, 5.091974745E-04
 4.000000000E+00, 7.875430584E+00, 5.787751870E-04
 4.000000000E+00, 7.933132648E+00, 6.460874574E-04
 4.000000000E+00, 7.988354206E+00, 7.089991705E-04
 4.000000000E+00, 8.041152954E+00, 7.665176527E-04
 4.000000000E+00, 8.091591835E+00, 8.185305633E-04
 4.000000000E+00, 8.139735222E+00, 8.654363919E-04
 4.000000000E+00, 8.185649872E+00, 9.078264702E-04
 4.000000000E+00, 8.229407310E+00, 9.462978342E-04
 4.000000000E+00, 8.271077156E+00, 9.813669603E-04
 4.000000000E+00, 8.310731888E+00, 1.013461035E-03
 4.000000000E+00, 8.348443985E+00, 1.042932621E-03
 4.000000000E+00, 8.384286880E+00, 1.070084749E-03
 4.000000000E+00, 8.418331146E+00, 1.095185988E-03
 4.000000000E+00, 8.450650215E+00, 1.118460437E-03
 4.000000000E+00, 8.481315613E+00, 1.139606582E-03
 4.000000000E+00, 8.510395050E+00, 1.159123727E-03
 4.000000000E+00, 8.537959099E+00, 1.177569968E-03
 4.000000000E+00, 8.564073563E+00, 1.194728888E-03
 4.000000000E+00, 8.588805199E+00, 1.210682211E-03
 4.000000000E+00, 8.612216949E+00, 1.225498621E-03
 4.000000000E+00, 8.634370804E+00, 1.239236677E-03
 4.000000000E+00, 8.655325890E+00, 1.251945621E-03
 4.000000000E+00, 8.675142288E+00, 1.263669925E-03
 4.000000000E+00, 8.693873405E+00, 1.274445094E-03
 4.000000000E+00, 8.711575508E+00, 1.284305588E-03
 4.000000000E+00, 8.728298187E+00, 1.293279114E-03
 4.000000000E+00, 8.744092941E+00, 1.301393379E-03
 4.000000000E+00, 8.759006500E+00, 1.308672014E-03
 4.000000000E+00, 8.773085594E+00, 1.315138652E-03
 4.000000000E+00, 8.786373138E+00, 1.320815063E-03
 4.000000000E+00, 8.798910141E+00, 1.325722318E-03
 4.000000000E+00, 8.810738564E+00, 1.329882885E-03
 4.000000000E+00, 8.821894646E+00, 1.333317370E-03
 4.000000000E+00, 8.832415581E+00, 1.336047775E-03
 4.000000000E+00, 8.842334747E+00, 1.338095870E-03
 4.000000000E+00, 8.851687431E+00, 1.339484006E-03
 4.000000000E+00, 8.860502243E+00, 1.340234187E-03
 4.000000000E+00, 8.868809700E+00, 1.340368995E-03
 4.000000000E+00, 8.876639366E+00, 1.339910901E-03
 4.000000000E+00, 8.884016037E+00, 1.338882139E-03
 4.000000000E+00, 8.890965462E+00, 1.337304362E-03
 4.000000000E+00, 8.897512436E+00, 1.335198758E-03
 4.000000000E+00, 8.903678894E+00, 1.332585700E-03
 4.000000000E+00, 8.909486771E+00, 1.329484163E-03
 4.000000000E+00, 8.914956093E+00, 1.325911842E-03
 4.000000000E+00, 8.920106888E+00, 1.321884571E-03
 4.000000000E+00, 8.924956322E+00, 1.317417133E-03
 4.000000000E+00, 8.929522514E+00, 1.312520239E-03
 4.000000000E+00, 8.933821678E+00, 1.307203318E-03
 4.000000000E+00, 8.937869072E+00, 1.301472657E-03
 4.000000000E+00, 8.941678047E+00, 1.295333263E-03
 4.000000000E+00, 8.945264816E+00, 1.288781059E-03
 4.000000000E+00, 8.948639870E+00, 1.281816047E-03
 4.000000000E+00, 8.951816559E+00, 1.274426933E-03
 4.000000000E+00, 8.954807281E+00, 1.266598585E-03
 4.000000000E+00, 8.957620621E+00, 1.258319360E-03
 4.000000000E+00, 8.960268974E+00, 1.249558409E-03
 4.000000000E+00, 8.962760925E+00, 1.240288024E-03
 4.000000000E+00, 8.965106010E+00, 1.230469556E-03
 4.000000000E+00, 8.967312813E+00, 1.220057369E-03
 4.000000000E+00, 8.969389915E+00, 1.208993839E-03
 4.000000000E+00, 8.971343994E+00, 1.197220874E-03
 4.000000000E+00, 8.973181725E+00, 1.184665598E-03
 4.000000000E+00, 8.974911690E+00, 1.171228010E-03
 4.000000000E+00, 8.976539612E+00, 1.156808808E-03
 4.000000000E+00, 8.978070259E+00, 1.141298097E-03
 4.000000000E+00, 8.979511261E+00, 1.124540111E-03
 4.000000000E+00, 8.980866432E+00, 1.106390613E-03
 4.000000000E+00, 8.982141495E+00, 1.086656819E-03
 4.000000000E+00, 8.983341217E+00, 1.065125340E-03
 4.000000000E+00, 8.984470367E+00, 1.041552285E-03
 4.000000000E+00, 8.985531807E+00, 1.015855931E-03
 4.000000000E+00, 8.986530304E+00, 9.873715462E-04
 4.000000000E+00, 8.987470627E+00, 9.549169918E-04
 4.000000000E+00, 8.988354683E+00, 9.185993695E-04
 4.000000000E+00, 8.989186287E+00, 8.787968545E-04
 4.000000000E+00, 8.989968300E+00, 8.352749865E-04
 4.000000000E+00, 8.990704536E+00, 7.877898170E-04
 4.000000000E+00, 8.991396904E+00, 7.363269688E-04
 4.000000000E+00, 8.992048264E+00, 6.797896931E-04
 4.000000000E+00, 8.992661476E+00, 6.166600506E-04
 4.000000000E+00, 8.993237495E+00, 5.479193642E-04
 4.000000000E+00, 8.993780136E+00, 4.749446234E-04
 4.000000000E+00, 8.994289398E+00, 3.996304877E-04
 4.000000000E+00, 8.994770050E+00, 3.242174280E-04
 4.000000000E+00, 8.995221138E+00, 2.523145522E-04
 4.000000000E+00, 8.995645523E+00, 1.872844150E-04
 4.000000000E+00, 8.996045113E+00, 1.320532174E-04
 4.000000000E+00, 8.996420860E+00, 8.828676073E-05
 4.000000000E+00, 8.996774673E+00, 5.588396743E-05
 4.000000000E+00, 8.997106552E+00, 3.356969319E-05
 4.000000000E+00, 8.997420311E+00, 1.906825128E-05
 4.000000000E+00, 8.997714043E+00, 1.028013867E-05
 4.000000000E+00, 8.997990608E+00, 5.231501291E-06
 4.000000000E+00, 8.998251915E+00, 2.491568466E-06
 4.000000000E+00, 8.998496056E+00, 1.106841523E-06
 4.000000000E+00, 8.998726845E+00, 4.479741733E-07
 4.000000000E+00, 8.998943329E+00, 1.619581980E-07
 4.000000000E+00, 8.999147415E+00, 5.014820204E-08
 4.000000000E+00, 8.999340057E+00, 1.249258652E-08
 4.000000000E+00, 8.999520302E+00, 2.285856837E-09
 4.000000000E+00, 8.999690056E+00, 2.535174848E-10
 4.000000000E+00, 8.999849319E+00, 1.135731006E-11
 4.000000000E+00, 9.000000000E+00, 0.000000000E+00
 6.000000000E+00, 0.000000000E+00, 0.000000000E+00
 6.000000000E+00, 1.486152614E-04, 7.797435657E-13
 6.000000000E+00, 2.998616837E-04, 1.544659539E-11
 6.000000000E+00, 4.540858499E-04, 1.223613849E-10
 6.000000000E+00, 6.116450531E-04, 5.859366325E-10
 6.000000000E+00, 7.729082718E-04, 2.047337411E-09
 6.000000000E+00, 9.382571443E-04, 5.784682067E-09
 6.000000000E+00, 1.108087017E-03, 1.405359118E-08
 6.000000000E+00, 1.282808022E-03, 3.052464237E-08
 6.000000000E+00, 1.462846179E-03, 6.083546111E-08
 6.000000000E+00, 1.648644567E-03, 1.132721934E-07
 6.000000000E+00, 1.840664423E-03, 1.995848180E-07
 6.000000000E+00, 2.039386658E-03, 3.359180880E-07
 6.000000000E+00, 2.245313255E-03, 5.437944992E-07
 6.000000000E+00, 2.458968200E-03, 8.510031648E-07
 6.000000000E+00, 2.680899110E-03, 1.292110824E-06
 6.000000000E+00, 2.911679214E-03, 1.908096692E-06
 6.000000000E+00, 3.151908284E-03, 2.744312496E-06
 6.000000000E+00, 3.402214963E-03, 3.845641913E-06
 6.000000000E+00, 3.663257696E-03, 5.247525223E-06
 6.000000000E+00, 3.935726825E-03, 6.961829513E-06
 6.000000000E+00, 4.220347852E-03, 8.957914361E-06
 6.000000000E+00, 4.517879803E-03, 1.114208771E-05
 6.000000000E+00, 4.829122685E-03, 1.334270019E-05
 6.000000000E+00, 5.154913291E-03, 1.531051748E-05
 6.000000000E+00, 5.496133585E-03, 1.674202031E-05
 6.000000000E+00, 5.853707902E-03, 1.732389319E-05
 6.000000000E+00, 6.228608545E-03, 1.678539047E-05
 6.000000000E+00, 6.621857174E-03, 1.493921536E-05
 6.000000000E+00, 7.034527604E-03, 1.169711140E-05
 6.000000000E+00, 7.467746735E-03, 7.059356449E-06
 6.000000000E+00, 7.922700606E-03, 1.088090357E-06
 6.000000000E+00, 8.400633931E-03, -6.122671039E-06
 6.000000000E+00, 8.902854286E-03, -1.447159320E-05
 6.000000000E+00, 9.430736303E-03, -2.386597225E-05
 6.000000000E+00, 9.985721670E-03, -3.422974987E-05
 6.000000000E+00, 1.056932472E-02, -4.550611266E-05
 6.000000000E+00, 1.118313242E-02, -5.765681999E-05
 6.000000000E+00, 1.182881277E-02, -7.066024409E-05
 6.000000000E+00, 1.250811014E-02, -8.450876339E-05
 6.000000000E+00, 1.322285552E-02, -9.920648881E-05
 6.000000000E+00, 1.397496555E-02, -1.147671283E-04
 6.000000000E+00, 1.476644445E-02, -1.312123204E-04
 6.000000000E+00, 1.559939049E-02, -1.485703542E-04
 6.000000000E+00, 1.647599414E-02, -1.668751065E-04
 6.000000000E+00, 1.739854366E-02, -1.861653291E-04
 6.000000000E+00, 1.836942695E-02, -2.064840519E-04
 6.000000000E+00, 1.939112879E-02, -2.278780594E-04
 6.000000000E+00, 2.046624199E-02, -2.503978030E-04
 6.000000000E+00, 2.159745246E-02, -2.740967320E-04
 6.000000000E+00, 2.278756164E-02, -2.990316134E-04
 6.000000000E+00, 2.403946407E-02, -3.252620227E-04
 6.000000000E+00, 2.535616048E-02, -3.528502712E-04
 6.000000000E+00, 2.674075589E-02, -3.818614059E-04
 6.000000000E+00, 2.819645032E-02, -4.123629187E-04
 6.000000000E+00, 2.972654253E-02, -4.444248916E-04
 6.000000000E+00, 3.133441880E-02, -4.781195021E-04
 6.000000000E+00, 3.302355856E-02, -5.135212559E-04
 6.000000000E+00, 3.479751945E-02, -5.507066962E-04
 6.000000000E+00, 3.665992990E-02, -5.897539668E-04
 6.000000000E+00, 3.861448541E-02, -6.307428703E-04
 6.000000000E+00, 4.066493362E-02, -6.737547228E-04
 6.000000000E+00, 4.281506687E-02, -7.188717718E-04
 6.000000000E+00, 4.506869614E-02, -7.661769050E-04
 6.000000000E+00, 4.742966220E-02, -8.157537086E-04
 6.000000000E+00, 4.990179092E-02, -8.676854195E-04
 6.000000000E+00, 5.248888955E-02, -9.220548673E-04
 6.000000000E+00, 5.519472063E-02, -9.789440082E-04
 6.000000000E+00, 5.802299082E-02, -1.038433053E-03
 6.000000000E+00, 6.097731367E-02, -1.100600348E-03
 6.000000000E+00, 6.406119466E-02, -1.165521331E-03
 6.000000000E+00, 6.727801263E-02, -1.233267947E-03
 6.000000000E+00, 7.063096017E-02, -1.303907949E-03
 6.000000000E+00, 7.412306219E-02, -1.377504086E-03
 6.000000000E+00, 7.775711268E-02, -1.454113633E-03
 6.000000000E+00, 8.153568208E-02, -1.533787581E-03
 6.000000000E+00, 8.546103537E-02, -1.616568654E-03
 6.000000000E+00, 8.953517675E-02, -1.702492475E-03
 6.000000000E+00, 9.375976026E-02, -1.791585237E-03
 6.000000000E+00, 9.813612700E-02, -1.883863937E-03
 6.000000000E+00, 1.026652232E-01, -1.979334513E-03
 6.000000000E+00, 1.073476374E-01, -2.077992773E-03
 6.000000000E+00, 1.121835709E-01, -2.179822652E-03
 6.000000000E+00, 1.171728224E-01, -2.284796210E-03
 6.000000000E+00, 1.223147884E-01, -2.392872702E-03
 6.000000000E+00, 1.276084781E-01, -2.503999742E-03
 6.000000000E+00, 1.330525279E-01, -2.618112369E-03
 6.000000000E+00, 1.386451721E-01, -2.735132584E-03
 6.000000000E+00, 1.443843395E-01, -2.854970749E-03
 6.000000000E+00, 1.502676159E-01, -2.977525350E-03
 6.000000000E+00, 1.562923193E-01, -3.102683695E-03
 6.000000000E+00, 1.624555290E-01, -3.230323084E-03
 6.000000000E+00, 1.687541306E-01, -3.360311035E-03
 6.000000000E+00, 1.751849204E-01, -3.492507851E-03
 6.000000000E+00, 1.817445606E-01, -3.626764752E-03
 6.000000000E+00, 1.884297580E-01, -3.762929002E-03
 6.000000000E+00, 1.952372491E-01, -3.900841810E-03
 6.000000000E+00, 2.021639198E-01, -4.040342756E-03
 6.000000000E+00, 2.092068344E-01, -4.181267694E-03
 6.000000000E+00, 2.163633555E-01, -4.323453177E-03
 6.000000000E+00, 2.236311883E-01, -4.466736224E-03
 6.000000000E+00, 2.310084403E-01, -4.610955715E-03
 6.000000000E+00, 2.384937108E-01, -4.755952395E-03
 6.000000000E+00, 2.460861355E-01, -4.901571199E-03
 6.000000000E+00, 2.537854314E-01, -5.047660321E-03
 6.000000000E+00, 2.615920603E-01, -5.194072612E-03
 6.000000000E+00, 2.695070505E-01, -5.340663716E-03
 6.000000000E+00, 2.775323093E-01, -5.487293936E-03
 6.000000000E+00, 2.856704593E-01, -5.633825902E-03
 6.000000000E+00, 2.939249277E-01, -5.780123640E-03
 6.000000000E+00, 3.023000062E-01, -5.926051177E-03
 6.000000000E+00, 3.108008802E-01, -6.071473006E-03
 6.000000000E+00, 3.194335103E-01, -6.216246635E-03
 6.000000000E+00, 3.282048404E-01, -6.360225845E-03
 6.000000000E+00, 3.371226490E-01, -6.503253244E-03
 6.000000000E+00, 3.461955786E-01, -6.645159330E-03
 6.000000000E+00, 3.554331958E-01, -6.785757374E-03
 6.000000000E+00, 3.648459315E-01, -6.924841087E-03
 6.000000000E+00, 3.744450808E-01, -7.062176242E-03
 6.000000000E+00, 3.842427731E-01, -7.197499275E-03
 6.000000000E+00, 3.942520916E-01, -7.330509368E-03
 6.000000000E+00, 4.044868350E-01, -7.460859604E-03
 6.000000000E+00, 4.149617255E-01, -7.588148117E-03
 6.000000000E+00, 4.256922901E-01, -7.711901795E-03
 6.000000000E+00, 4.366948307E-01, -7.831557654E-03
 6.000000000E+00, 4.479865432E-01, -7.946411148E-03
 6.000000000E+00, 4.595854282E-01, -8.064641617E-03
 6.000000000E+00, 4.715102017E-01, -8.187606931E-03
 6.000000000E+00, 4.837805629E-01, -8.267633617E-03
 6.000000000E+00, 4.960536659E-01, -8.299162611E-03
 6.000000000E+00, 5.081439018E-01, -8.319973014E-03
 6.000000000E+00, 5.200572014E-01, -8.330098353E-03
 6.000000000E+00, 5.317991376E-01, -8.329071105E-03
 6.000000000E+00, 5.433754325E-01, -8.316674270E-03
 6.000000000E+00, 5.547917485E-01, -8.293043822E-03
 6.000000000E+00, 5.660534501E-01, -8.258576505E-03
 6.000000000E+00, 5.771659613E-01, -8.213780820E-03
 6.000000000E+00, 5.881346464E-01, -8.159196004E-03
 6.000000000E+00, 5.989645123E-01, -8.095365018E-03
 6.000000000E+00, 6.096607447E-01, -8.022822440E-03
 6.000000000E+00, 6.202282310E-01, -7.942113094E-03
 6.000000000E+00, 6.306717396E-01, -7.853784598E-03
 6.000000000E+00, 6.409959197E-01, -7.758399472E-03
 6.000000000E+00, 6.512053609E-01, -7.656523027E-03
 6.000000000E+00, 6.613044739E-01, -7.548726164E-03
 6.000000000E+00, 6.712974906E-01, -7.435578853E-03
 6.000000000E+00, 6.811886430E-01, -7.317647338E-03
 6.000000000E+00, 6.909818649E-01, -7.195495069E-03
 6.000000000E+00, 7.006811500E-01, -7.069676183E-03
 6.000000000E+00, 7.102902532E-01, -6.940740161E-03
 6.000000000E+00, 7.198128700E-01, -6.809226703E-03
 6.000000000E+00, 7.292524576E-01, -6.675664801E-03
 6.000000000E+00, 7.386125326E-01, -6.540566217E-03
 6.000000000E+00, 7.478964329E-01, -6.404424552E-03
 6.000000000E+00, 7.571073174E-01, -6.267709658E-03
 6.000000000E+00, 7.662483454E-01, -6.130861118E-03
 6.000000000E+00, 7.753225565E-01, -5.994281266E-03
 6.000000000E+00, 7.843328118E-01, -5.858331453E-03
 6.000000000E+00, 7.932820320E-01, -5.723322742E-03
 6.000000000E+00, 8.021728396E-01, -5.589516833E-03
 6.000000000E+00, 8.110080361E-01, -5.457119551E-03
 6.000000000E+00, 8.197900653E-01, -5.326293409E-03
 6.000000000E+00, 8.285215497E-01, -5.197165068E-03
 6.000000000E+00, 8.372048140E-01, -5.069905892E-03
 6.000000000E+00, 8.458423018E-01, -4.944960587E-03
 6.000000000E+00, 8.544362187E-01, -4.822862335E-03
 6.000000000E+00, 8.629888892E-01, -4.703723360E-03
 6.000000000E+00, 8.715023994E-01, -4.587380681E-03
 6.000000000E+00, 8.799789548E-01, -4.473648965E-03
 6.000000000E+00, 8.884204626E-01, -4.362304229E-03
 6.000000000E+00, 8.968290687E-01, -4.253067076E-03
 6.000000000E+00, 9.052066207E-01, -4.145597573E-03
 6.000000000E+00, 9.135550261E-01, -4.039457068E-03
 6.000000000E+00, 9.218762517E-01, -3.934046254E-03
 6.000000000E+00, 9.301720262E-01, -3.824229818E-03
 6.000000000E+00, 9.384441972E-01, -3.708477365E-03
 6.000000000E+00, 9.466944337E-01, -3.590292297E-03
 6.000000000E+00, 9.549245238E-01, -3.469191492E-03
 6.000000000E+00, 9.631360769E-01, -3.344819881E-03
 6.000000000E+00, 9.713308215E-01, -3.217957681E-03
 6.000000000E+00, 9.795103073E-01, -3.089415608E-03
 6.000000000E+00, 9.876762033E-01, -2.960028825E-03
 6.000000000E+00, 9.958299994E-01, -2.830653684E-03
 6.000000000E+00, 1.003973365E+00, -2.702153288E-03
 6.000000000E+00, 1.012107730E+00, -2.575391438E-03
 6.000000000E+00, 1.020234585E+00, -2.451215172E-03
 6.000000000E+00, 1.028355479E+00, -2.330435440E-03
 6.000000000E+00, 1.036471963E+00, -2.213809174E-03
 6.000000000E+00, 1.044585347E+00, -2.102024388E-03
 6.000000000E+00, 1.052697182E+00, -1.995676197E-03
 6.000000000E+00, 1.060809016E+00, -1.895255176E-03
 6.000000000E+00, 1.068922043E+00, -1.801136415E-03
 6.000000000E+00, 1.077037930E+00, -1.713562757E-03
 6.000000000E+00, 1.085160136E+00, -1.632648055E-03
 6.000000000E+00, 1.093292713E+00, -1.558392658E-03
 6.000000000E+00, 1.101436853E+00, -1.490708557E-03
 6.000000000E+00, 1.109594226E+00, -1.429405878E-03
 6.000000000E+00, 1.117766142E+00, -1.374221640E-03
 6.000000000E+00, 1.125954151E+00, -1.324827899E-03
 6.000000000E+00, 1.134159684E+00, -1.280852593E-03
 6.000000000E+00, 1.142384529E+00, -1.241891761E-03
 6.000000000E+00, 1.150630116E+00, -1.207527472E-03
 6.000000000E+00, 1.158897996E+00, -1.177338883E-03
 6.000000000E+00, 1.167189717E+00, -1.150911674E-03
 6.000000000E+00, 1.175507188E+00, -1.127844676E-03
 6.000000000E+00, 1.183851838E+00, -1.107758493E-03
 6.000000000E+00, 1.192225575E+00, -1.090296195E-03
 6.000000000E+00, 1.200630069E+00, -1.075127278E-03
 6.000000000E+00, 1.209067106E+00, -1.061948016E-03
 6.000000000E+00, 1.217538595E+00, -1.050482271E-03
 6.000000000E+00, 1.226046205E+00, -1.040481147E-03
 6.000000000E+00, 1.234592199E+00, -1.031721826E-03
 6.000000000E+00, 1.243178248E+00, -1.024006982E-03
 6.000000000E+00, 1.251806617E+00, -1.017163042E-03
 6.000000000E+00, 1.260479212E+00, -1.011039014E-03
 6.000000000E+00, 1.269198298E+00, -1.005502767E-03
 6.000000000E+00, 1.277966142E+00, -1.000451623E-03
 6.000000000E+00, 1.286784768E+00, -9.957918664E-04
 6.000000000E+00, 1.295656800E+00, -9.914039401E-04
 6.000000000E+00, 1.304584503E+00, -9.871791117E-04
 6.000000000E+00, 1.313570380E+00, -9.830440395E-04
 6.000000000E+00, 1.322617173E+00, -9.789346950E-04
 6.000000000E+00, 1.331727386E+00, -9.748008451E-04
 6.000000000E+00, 1.340903759E+00, -9.712600731E-04
 6.000000000E+00, 1.350149393E+00, -9.685396217E-04
