# Velocity results from CFL3D, Re_H=36,000, SST model
# Note: computed results were quasi-steady
x,y,u
 6.000000000E+00, 1.331727386E+00, 8.004924655E-01
 6.000000000E+00, 1.340903759E+00, 8.023105264E-01
 6.000000000E+00, 1.350149393E+00, 8.041336536E-01
 6.000000000E+00, 1.359467030E+00, 8.059742451E-01
 6.000000000E+00, 1.368859768E+00, 8.078487515E-01
 6.000000000E+00, 1.378330946E+00, 8.097627759E-01
 6.000000000E+00, 1.387883782E+00, 8.117082119E-01
 6.000000000E+00, 1.397521734E+00, 8.136730790E-01
 6.000000000E+00, 1.407248497E+00, 8.156481981E-01
 6.000000000E+00, 1.417067528E+00, 8.176292777E-01
 6.000000000E+00, 1.426982999E+00, 8.196166754E-01
 6.000000000E+00, 1.436998844E+00, 8.216127157E-01
 6.000000000E+00, 1.447119355E+00, 8.236205578E-01
 6.000000000E+00, 1.457348704E+00, 8.256422877E-01
 6.000000000E+00, 1.467691779E+00, 8.276796937E-01
 6.000000000E+00, 1.478153110E+00, 8.297333121E-01
 6.000000000E+00, 1.488737941E+00, 8.318039179E-01
 6.000000000E+00, 1.499451280E+00, 8.338921070E-01
 6.000000000E+00, 1.510298610E+00, 8.359982967E-01
 6.000000000E+00, 1.521285772E+00, 8.381232619E-01
 6.000000000E+00, 1.532418728E+00, 8.402675986E-01
 6.000000000E+00, 1.543703556E+00, 8.424320221E-01
 6.000000000E+00, 1.555146933E+00, 8.446173072E-01
 6.000000000E+00, 1.566755652E+00, 8.468240499E-01
 6.000000000E+00, 1.578536868E+00, 8.490528464E-01
 6.000000000E+00, 1.590498209E+00, 8.513041735E-01
 6.000000000E+00, 1.602647424E+00, 8.535787463E-01
 6.000000000E+00, 1.614992738E+00, 8.558770418E-01
 6.000000000E+00, 1.627542853E+00, 8.581995964E-01
 6.000000000E+00, 1.640306711E+00, 8.605468273E-01
 6.000000000E+00, 1.653294086E+00, 8.629192710E-01
 6.000000000E+00, 1.666514635E+00, 8.653172255E-01
 6.000000000E+00, 1.679978967E+00, 8.677410483E-01
 6.000000000E+00, 1.693697929E+00, 8.701910973E-01
 6.000000000E+00, 1.707683206E+00, 8.726695180E-01
 6.000000000E+00, 1.721997499E+00, 8.751964569E-01
 6.000000000E+00, 1.737120032E+00, 8.778160810E-01
 6.000000000E+00, 1.753092289E+00, 8.805550933E-01
 6.000000000E+00, 1.769957781E+00, 8.834148049E-01
 6.000000000E+00, 1.787761569E+00, 8.863976598E-01
 6.000000000E+00, 1.806550384E+00, 8.895139098E-01
 6.000000000E+00, 1.826372862E+00, 8.927769065E-01
 6.000000000E+00, 1.847279191E+00, 8.961913586E-01
 6.000000000E+00, 1.869321108E+00, 8.997523189E-01
 6.000000000E+00, 1.892552137E+00, 9.034498334E-01
 6.000000000E+00, 1.917027235E+00, 9.072709680E-01
 6.000000000E+00, 1.942802906E+00, 9.111986756E-01
 6.000000000E+00, 1.969937086E+00, 9.152106047E-01
 6.000000000E+00, 1.998489022E+00, 9.192780256E-01
 6.000000000E+00, 2.028518915E+00, 9.233635068E-01
 6.000000000E+00, 2.060088396E+00, 9.274199605E-01
 6.000000000E+00, 2.093259335E+00, 9.313892126E-01
 6.000000000E+00, 2.128094673E+00, 9.352015853E-01
 6.000000000E+00, 2.164657593E+00, 9.387780428E-01
 6.000000000E+00, 2.203011751E+00, 9.420340061E-01
 6.000000000E+00, 2.243220091E+00, 9.448873997E-01
 6.000000000E+00, 2.285345554E+00, 9.472694397E-01
 6.000000000E+00, 2.329449892E+00, 9.491372705E-01
 6.000000000E+00, 2.375594378E+00, 9.504870772E-01
 6.000000000E+00, 2.423837900E+00, 9.513609409E-01
 6.000000000E+00, 2.474237442E+00, 9.518458247E-01
 6.000000000E+00, 2.526847839E+00, 9.520612359E-01
 6.000000000E+00, 2.581720829E+00, 9.521372318E-01
 6.000000000E+00, 2.638904333E+00, 9.521876574E-01
 6.000000000E+00, 2.698442221E+00, 9.522880316E-01
 6.000000000E+00, 2.760373831E+00, 9.524667859E-01
 6.000000000E+00, 2.824733257E+00, 9.527120590E-01
 6.000000000E+00, 2.891548634E+00, 9.529917240E-01
 6.000000000E+00, 2.960841417E+00, 9.532740712E-01
 6.000000000E+00, 3.032626629E+00, 9.535418749E-01
 6.000000000E+00, 3.106910706E+00, 9.537929296E-01
 6.000000000E+00, 3.183692455E+00, 9.540338516E-01
 6.000000000E+00, 3.262961864E+00, 9.542706013E-01
 6.000000000E+00, 3.344699144E+00, 9.545052052E-01
 6.000000000E+00, 3.428875208E+00, 9.547359347E-01
 6.000000000E+00, 3.515450716E+00, 9.549607038E-01
 6.000000000E+00, 3.604375362E+00, 9.551786780E-01
 6.000000000E+00, 3.695588350E+00, 9.553896785E-01
 6.000000000E+00, 3.789017677E+00, 9.555939436E-01
 6.000000000E+00, 3.884580135E+00, 9.557912350E-01
 6.000000000E+00, 3.982181787E+00, 9.559812546E-01
 6.000000000E+00, 4.081717014E+00, 9.561635852E-01
 6.000000000E+00, 4.183070183E+00, 9.563386440E-01
 6.000000000E+00, 4.286113739E+00, 9.565060139E-01
 6.000000000E+00, 4.390712261E+00, 9.566657543E-01
 6.000000000E+00, 4.496717930E+00, 9.568179846E-01
 6.000000000E+00, 4.603977203E+00, 9.569627643E-01
 6.000000000E+00, 4.712325573E+00, 9.571000338E-01
 6.000000000E+00, 4.821593761E+00, 9.572302103E-01
 6.000000000E+00, 4.931604385E+00, 9.573532343E-01
 6.000000000E+00, 5.042176247E+00, 9.574695230E-01
 6.000000000E+00, 5.153123856E+00, 9.575788975E-01
 6.000000000E+00, 5.264257908E+00, 9.576819539E-01
 6.000000000E+00, 5.375389099E+00, 9.577788115E-01
 6.000000000E+00, 5.486326694E+00, 9.578695893E-01
 6.000000000E+00, 5.596880913E+00, 9.579547048E-01
 6.000000000E+00, 5.706864834E+00, 9.580343366E-01
 6.000000000E+00, 5.816094875E+00, 9.581087232E-01
 6.000000000E+00, 5.924391747E+00, 9.581780434E-01
 6.000000000E+00, 6.031581879E+00, 9.582429528E-01
 6.000000000E+00, 6.137498856E+00, 9.583039284E-01
 6.000000000E+00, 6.241983414E+00, 9.583612084E-01
 6.000000000E+00, 6.344886780E+00, 9.584140778E-01
 6.000000000E+00, 6.446067333E+00, 9.584595561E-01
 6.000000000E+00, 6.545394897E+00, 9.584945440E-01
 6.000000000E+00, 6.642749786E+00, 9.585210681E-01
 6.000000000E+00, 6.738023758E+00, 9.585568309E-01
 6.000000000E+00, 6.831119061E+00, 9.586401582E-01
 6.000000000E+00, 6.921949863E+00, 9.588075876E-01
 6.000000000E+00, 7.010442257E+00, 9.590221643E-01
 6.000000000E+00, 7.096533775E+00, 9.590672255E-01
 6.000000000E+00, 7.180172443E+00, 9.584804773E-01
 6.000000000E+00, 7.261319160E+00, 9.566284418E-01
 6.000000000E+00, 7.339943409E+00, 9.529499412E-01
 6.000000000E+00, 7.416027069E+00, 9.472472072E-01
 6.000000000E+00, 7.489560604E+00, 9.398018718E-01
 6.000000000E+00, 7.560543537E+00, 9.311707616E-01
 6.000000000E+00, 7.628985882E+00, 9.218191504E-01
 6.000000000E+00, 7.694903374E+00, 9.119944572E-01
 6.000000000E+00, 7.758320808E+00, 9.018636942E-01
 6.000000000E+00, 7.819269657E+00, 8.915990591E-01
 6.000000000E+00, 7.877786160E+00, 8.813697696E-01
 6.000000000E+00, 7.933914661E+00, 8.713315725E-01
 6.000000000E+00, 7.987701416E+00, 8.616025448E-01
 6.000000000E+00, 8.039198875E+00, 8.522417545E-01
 6.000000000E+00, 8.088461876E+00, 8.432505131E-01
 6.000000000E+00, 8.135549545E+00, 8.345937133E-01
 6.000000000E+00, 8.180522919E+00, 8.262230158E-01
 6.000000000E+00, 8.223443985E+00, 8.180924654E-01
 6.000000000E+00, 8.264378548E+00, 8.101649284E-01
 6.000000000E+00, 8.303390503E+00, 8.024132848E-01
 6.000000000E+00, 8.340547562E+00, 7.948160768E-01
 6.000000000E+00, 8.375915527E+00, 7.873557210E-01
 6.000000000E+00, 8.409560204E+00, 7.800153494E-01
 6.000000000E+00, 8.441549301E+00, 7.727788091E-01
 6.000000000E+00, 8.471946716E+00, 7.656309009E-01
 6.000000000E+00, 8.500817299E+00, 7.585576177E-01
 6.000000000E+00, 8.528224945E+00, 7.515481710E-01
 6.000000000E+00, 8.554232597E+00, 7.445937991E-01
 6.000000000E+00, 8.578900337E+00, 7.376882434E-01
 6.000000000E+00, 8.602288246E+00, 7.308257222E-01
 6.000000000E+00, 8.624453545E+00, 7.240020037E-01
 6.000000000E+00, 8.645453453E+00, 7.172138095E-01
 6.000000000E+00, 8.665341377E+00, 7.104588747E-01
 6.000000000E+00, 8.684169769E+00, 7.037345767E-01
 6.000000000E+00, 8.701991081E+00, 6.970393062E-01
 6.000000000E+00, 8.718853951E+00, 6.903711557E-01
 6.000000000E+00, 8.734804153E+00, 6.837292314E-01
 6.000000000E+00, 8.749888420E+00, 6.771121621E-01
 6.000000000E+00, 8.764149666E+00, 6.705191135E-01
 6.000000000E+00, 8.777630806E+00, 6.639493704E-01
 6.000000000E+00, 8.790369987E+00, 6.574020982E-01
 6.000000000E+00, 8.802407265E+00, 6.508768201E-01
 6.000000000E+00, 8.813777924E+00, 6.443725824E-01
 6.000000000E+00, 8.824517250E+00, 6.378889680E-01
 6.000000000E+00, 8.834658623E+00, 6.314247847E-01
 6.000000000E+00, 8.844234467E+00, 6.249794364E-01
 6.000000000E+00, 8.853273392E+00, 6.185517311E-01
 6.000000000E+00, 8.861805916E+00, 6.121404767E-01
 6.000000000E+00, 8.869857788E+00, 6.057441831E-01
 6.000000000E+00, 8.877456665E+00, 5.993614197E-01
 6.000000000E+00, 8.884626389E+00, 5.929903388E-01
 6.000000000E+00, 8.891389847E+00, 5.866287351E-01
 6.000000000E+00, 8.897770882E+00, 5.802745819E-01
 6.000000000E+00, 8.903788567E+00, 5.739253163E-01
 6.000000000E+00, 8.909464836E+00, 5.675782561E-01
 6.000000000E+00, 8.914817810E+00, 5.612303019E-01
 6.000000000E+00, 8.919865608E+00, 5.548783541E-01
 6.000000000E+00, 8.924625397E+00, 5.485188365E-01
 6.000000000E+00, 8.929113388E+00, 5.421479344E-01
 6.000000000E+00, 8.933343887E+00, 5.357615948E-01
 6.000000000E+00, 8.937333107E+00, 5.293555856E-01
 6.000000000E+00, 8.941092491E+00, 5.229250789E-01
 6.000000000E+00, 8.944637299E+00, 5.164651871E-01
 6.000000000E+00, 8.947978020E+00, 5.099706054E-01
 6.000000000E+00, 8.951126099E+00, 5.034357309E-01
 6.000000000E+00, 8.954093933E+00, 4.968543649E-01
 6.000000000E+00, 8.956890106E+00, 4.902201891E-01
 6.000000000E+00, 8.959526062E+00, 4.835262597E-01
 6.000000000E+00, 8.962009430E+00, 4.767652452E-01
 6.000000000E+00, 8.964350700E+00, 4.699292779E-01
 6.000000000E+00, 8.966555595E+00, 4.630099237E-01
 6.000000000E+00, 8.968633652E+00, 4.559981823E-01
 6.000000000E+00, 8.970592499E+00, 4.488843083E-01
 6.000000000E+00, 8.972436905E+00, 4.416578412E-01
 6.000000000E+00, 8.974175453E+00, 4.343075752E-01
 6.000000000E+00, 8.975813866E+00, 4.268212914E-01
 6.000000000E+00, 8.977356911E+00, 4.191858768E-01
 6.000000000E+00, 8.978810310E+00, 4.113872051E-01
 6.000000000E+00, 8.980180740E+00, 4.034097791E-01
 6.000000000E+00, 8.981471062E+00, 3.952369988E-01
 6.000000000E+00, 8.982686996E+00, 3.868506551E-01
 6.000000000E+00, 8.983832359E+00, 3.782313764E-01
 6.000000000E+00, 8.984910965E+00, 3.693578243E-01
 6.000000000E+00, 8.985927582E+00, 3.602072597E-01
 6.000000000E+00, 8.986885071E+00, 3.507535458E-01
 6.000000000E+00, 8.987787247E+00, 3.409625590E-01
 6.000000000E+00, 8.988636971E+00, 3.307954967E-01
 6.000000000E+00, 8.989438057E+00, 3.202230036E-01
 6.000000000E+00, 8.990191460E+00, 3.092275560E-01
 6.000000000E+00, 8.990901947E+00, 2.977977991E-01
 6.000000000E+00, 8.991571426E+00, 2.859228253E-01
 6.000000000E+00, 8.992201805E+00, 2.735822797E-01
 6.000000000E+00, 8.992795944E+00, 2.607531548E-01
 6.000000000E+00, 8.993355751E+00, 2.474325299E-01
 6.000000000E+00, 8.993882179E+00, 2.336460054E-01
 6.000000000E+00, 8.994379044E+00, 2.194483578E-01
 6.000000000E+00, 8.994846344E+00, 2.049295455E-01
 6.000000000E+00, 8.995286942E+00, 1.902161390E-01
 6.000000000E+00, 8.995701790E+00, 1.754651368E-01
 6.000000000E+00, 8.996092796E+00, 1.608491689E-01
 6.000000000E+00, 8.996460915E+00, 1.465361565E-01
 6.000000000E+00, 8.996807098E+00, 1.326697767E-01
 6.000000000E+00, 8.997134209E+00, 1.193568483E-01
 6.000000000E+00, 8.997442245E+00, 1.066642329E-01
 6.000000000E+00, 8.997732162E+00, 9.462352097E-02
 6.000000000E+00, 8.998004913E+00, 8.323945850E-02
 6.000000000E+00, 8.998262405E+00, 7.249883562E-02
 6.000000000E+00, 8.998504639E+00, 6.237775832E-02
 6.000000000E+00, 8.998732567E+00, 5.284690112E-02
 6.000000000E+00, 8.998948097E+00, 4.387481511E-02
 6.000000000E+00, 8.999150276E+00, 3.542991355E-02
 6.000000000E+00, 8.999341011E+00, 2.748148702E-02
 6.000000000E+00, 8.999521255E+00, 2.000023425E-02
 6.000000000E+00, 8.999690056E+00, 1.295843627E-02
 6.000000000E+00, 8.999849319E+00, 6.329987198E-03
 6.000000000E+00, 9.000000000E+00, 0.000000000E+00
 1.000000000E+01, 0.000000000E+00, 0.000000000E+00
 1.000000000E+01, 1.480856736E-04, 3.800115315E-03
 1.000000000E+01, 2.966370957E-04, 7.609855849E-03
 1.000000000E+01, 4.459008051E-04, 1.143690944E-02
 1.000000000E+01, 5.961243878E-04, 1.528760232E-02
 1.000000000E+01, 7.475568564E-04, 1.916828007E-02
 1.000000000E+01, 9.004491731E-04, 2.308532409E-02
 1.000000000E+01, 1.055054483E-03, 2.704513818E-02
 1.000000000E+01, 1.211628551E-03, 3.105414100E-02
 1.000000000E+01, 1.370430691E-03, 3.511876985E-02
 1.000000000E+01, 1.531723188E-03, 3.924543783E-02
 1.000000000E+01, 1.695772982E-03, 4.344050214E-02
 1.000000000E+01, 1.862850855E-03, 4.771021754E-02
 1.000000000E+01, 2.033232944E-03, 5.206063762E-02
 1.000000000E+01, 2.207200509E-03, 5.649754405E-02
 1.000000000E+01, 2.385040745E-03, 6.102629751E-02
 1.000000000E+01, 2.567047020E-03, 6.565162539E-02
 1.000000000E+01, 2.753520152E-03, 7.037749141E-02
 1.000000000E+01, 2.944767009E-03, 7.520669699E-02
 1.000000000E+01, 3.141103778E-03, 8.014069498E-02
 1.000000000E+01, 3.342853626E-03, 8.517915010E-02
 1.000000000E+01, 3.550349502E-03, 9.031955153E-02
 1.000000000E+01, 3.763933666E-03, 9.555687755E-02
 1.000000000E+01, 3.983958159E-03, 1.008832157E-01
 1.000000000E+01, 4.210785497E-03, 1.062875241E-01
 1.000000000E+01, 4.444790073E-03, 1.117555499E-01
 1.000000000E+01, 4.686356988E-03, 1.172698885E-01
 1.000000000E+01, 4.935885314E-03, 1.228104085E-01
 1.000000000E+01, 5.193785764E-03, 1.283547431E-01
 1.000000000E+01, 5.460483953E-03, 1.338791251E-01
 1.000000000E+01, 5.736419465E-03, 1.393593550E-01
 1.000000000E+01, 6.022047251E-03, 1.447716653E-01
 1.000000000E+01, 6.317839026E-03, 1.500937194E-01
 1.000000000E+01, 6.624281406E-03, 1.553052962E-01
 1.000000000E+01, 6.941881031E-03, 1.603888869E-01
 1.000000000E+01, 7.271161769E-03, 1.653299481E-01
 1.000000000E+01, 7.612666115E-03, 1.701170951E-01
 1.000000000E+01, 7.966957986E-03, 1.747420281E-01
 1.000000000E+01, 8.334622718E-03, 1.791992933E-01
 1.000000000E+01, 8.716266602E-03, 1.834860593E-01
 1.000000000E+01, 9.112520143E-03, 1.876018047E-01
 1.000000000E+01, 9.524037130E-03, 1.915479004E-01
 1.000000000E+01, 9.951497428E-03, 1.953273863E-01
 1.000000000E+01, 1.039560791E-02, 1.989445388E-01
 1.000000000E+01, 1.085710153E-02, 2.024047077E-01
 1.000000000E+01, 1.133674104E-02, 2.057139575E-01
 1.000000000E+01, 1.183531992E-02, 2.088789344E-01
 1.000000000E+01, 1.235366054E-02, 2.119065523E-01
 1.000000000E+01, 1.289262250E-02, 2.148040086E-01
 1.000000000E+01, 1.345309522E-02, 2.175784558E-01
 1.000000000E+01, 1.403600723E-02, 2.202370912E-01
 1.000000000E+01, 1.464232150E-02, 2.227868885E-01
 1.000000000E+01, 1.527304202E-02, 2.252347022E-01
 1.000000000E+01, 1.592921279E-02, 2.275870740E-01
 1.000000000E+01, 1.661192067E-02, 2.298503220E-01
 1.000000000E+01, 1.732229628E-02, 2.320304662E-01
 1.000000000E+01, 1.806151494E-02, 2.341332436E-01
 1.000000000E+01, 1.883080043E-02, 2.361640036E-01
 1.000000000E+01, 1.963143051E-02, 2.381279022E-01
 1.000000000E+01, 2.046472766E-02, 2.400297374E-01
 1.000000000E+01, 2.133207768E-02, 2.418740392E-01
 1.000000000E+01, 2.223491482E-02, 2.436650991E-01
 1.000000000E+01, 2.317473851E-02, 2.454069257E-01
 1.000000000E+01, 2.415310778E-02, 2.471032739E-01
 1.000000000E+01, 2.517164126E-02, 2.487576902E-01
 1.000000000E+01, 2.623203397E-02, 2.503735423E-01
 1.000000000E+01, 2.733604424E-02, 2.519539893E-01
 1.000000000E+01, 2.848550305E-02, 2.535020113E-01
 1.000000000E+01, 2.968231961E-02, 2.550204396E-01
 1.000000000E+01, 3.092847951E-02, 2.565119267E-01
 1.000000000E+01, 3.222605586E-02, 2.579790652E-01
 1.000000000E+01, 3.357720003E-02, 2.594241798E-01
 1.000000000E+01, 3.498416021E-02, 2.608496845E-01
 1.000000000E+01, 3.644927219E-02, 2.622578144E-01
 1.000000000E+01, 3.797497228E-02, 2.636506259E-01
 1.000000000E+01, 3.956379741E-02, 2.650302649E-01
 1.000000000E+01, 4.121838510E-02, 2.663986385E-01
 1.000000000E+01, 4.294149205E-02, 2.677577436E-01
 1.000000000E+01, 4.473597929E-02, 2.691095173E-01
 1.000000000E+01, 4.660483450E-02, 2.704557478E-01
 1.000000000E+01, 4.855116457E-02, 2.717982829E-01
 1.000000000E+01, 5.057821050E-02, 2.731389403E-01
 1.000000000E+01, 5.268934742E-02, 2.744795084E-01
 1.000000000E+01, 5.488808826E-02, 2.758217752E-01
 1.000000000E+01, 5.717809126E-02, 2.771675289E-01
 1.000000000E+01, 5.956317112E-02, 2.785185575E-01
 1.000000000E+01, 6.204730272E-02, 2.798766792E-01
 1.000000000E+01, 6.463462114E-02, 2.812437117E-01
 1.000000000E+01, 6.732942909E-02, 2.826215327E-01
 1.000000000E+01, 7.013623416E-02, 2.840120792E-01
 1.000000000E+01, 7.305970043E-02, 2.854172587E-01
 1.000000000E+01, 7.610470057E-02, 2.868390977E-01
 1.000000000E+01, 7.927631587E-02, 2.882797122E-01
 1.000000000E+01, 8.257983625E-02, 2.897411585E-01
 1.000000000E+01, 8.602076024E-02, 2.912257612E-01
 1.000000000E+01, 8.960483223E-02, 2.927358150E-01
 1.000000000E+01, 9.333803505E-02, 2.942737639E-01
 1.000000000E+01, 9.722658247E-02, 2.958421111E-01
 1.000000000E+01, 1.012769789E-01, 2.974435985E-01
 1.000000000E+01, 1.054959744E-01, 2.990810275E-01
 1.000000000E+01, 1.098906025E-01, 3.007574081E-01
 1.000000000E+01, 1.144682169E-01, 3.024758399E-01
 1.000000000E+01, 1.192364395E-01, 3.042397201E-01
 1.000000000E+01, 1.242032424E-01, 3.060525656E-01
 1.000000000E+01, 1.293769181E-01, 3.079182208E-01
 1.000000000E+01, 1.347661018E-01, 3.098406792E-01
 1.000000000E+01, 1.403798014E-01, 3.118242621E-01
 1.000000000E+01, 1.462273896E-01, 3.138736188E-01
 1.000000000E+01, 1.523186266E-01, 3.159937263E-01
 1.000000000E+01, 1.586637050E-01, 3.181897998E-01
 1.000000000E+01, 1.652732044E-01, 3.204675913E-01
 1.000000000E+01, 1.721582115E-01, 3.228332698E-01
 1.000000000E+01, 1.793301851E-01, 3.252933621E-01
 1.000000000E+01, 1.868011504E-01, 3.278551102E-01
 1.000000000E+01, 1.945835799E-01, 3.305260539E-01
 1.000000000E+01, 2.026904821E-01, 3.333145678E-01
 1.000000000E+01, 2.111354321E-01, 3.362295628E-01
 1.000000000E+01, 2.199325264E-01, 3.392806947E-01
 1.000000000E+01, 2.290965021E-01, 3.424784541E-01
 1.000000000E+01, 2.386426628E-01, 3.458340764E-01
 1.000000000E+01, 2.485869974E-01, 3.493597806E-01
 1.000000000E+01, 2.589461505E-01, 3.530688286E-01
 1.000000000E+01, 2.697374225E-01, 3.569753468E-01
 1.000000000E+01, 2.809788883E-01, 3.610948324E-01
 1.000000000E+01, 2.926893532E-01, 3.654438555E-01
 1.000000000E+01, 3.048884273E-01, 3.700403273E-01
 1.000000000E+01, 3.175965250E-01, 3.749035299E-01
 1.000000000E+01, 3.308349252E-01, 3.800539672E-01
 1.000000000E+01, 3.446257710E-01, 3.854686618E-01
 1.000000000E+01, 3.585312963E-01, 3.910479546E-01
 1.000000000E+01, 3.723131120E-01, 3.967031837E-01
 1.000000000E+01, 3.859755695E-01, 4.024105072E-01
 1.000000000E+01, 3.995229006E-01, 4.081698954E-01
 1.000000000E+01, 4.129592776E-01, 4.139811695E-01
 1.000000000E+01, 4.262887239E-01, 4.198437929E-01
 1.000000000E+01, 4.395151734E-01, 4.257568419E-01
 1.000000000E+01, 4.526425004E-01, 4.317192733E-01
 1.000000000E+01, 4.656744301E-01, 4.377297461E-01
 1.000000000E+01, 4.786146879E-01, 4.437867701E-01
 1.000000000E+01, 4.914668500E-01, 4.498887062E-01
 1.000000000E+01, 5.042344332E-01, 4.560337663E-01
 1.000000000E+01, 5.169209242E-01, 4.622199535E-01
 1.000000000E+01, 5.295296311E-01, 4.684452713E-01
 1.000000000E+01, 5.420638919E-01, 4.747075737E-01
 1.000000000E+01, 5.545269251E-01, 4.810045660E-01
 1.000000000E+01, 5.669220090E-01, 4.873339534E-01
 1.000000000E+01, 5.792521834E-01, 4.936934412E-01
 1.000000000E+01, 5.915205479E-01, 5.000805259E-01
 1.000000000E+01, 6.037301421E-01, 5.064927936E-01
 1.000000000E+01, 6.158839464E-01, 5.129277110E-01
 1.000000000E+01, 6.279848814E-01, 5.193827748E-01
 1.000000000E+01, 6.400357485E-01, 5.258575678E-01
 1.000000000E+01, 6.520395279E-01, 5.323909521E-01
 1.000000000E+01, 6.639988422E-01, 5.390788317E-01
 1.000000000E+01, 6.759166121E-01, 5.459998846E-01
 1.000000000E+01, 6.877954602E-01, 5.531566143E-01
 1.000000000E+01, 6.996380687E-01, 5.604939461E-01
 1.000000000E+01, 7.114471793E-01, 5.679345727E-01
 1.000000000E+01, 7.232252359E-01, 5.754069090E-01
 1.000000000E+01, 7.349749804E-01, 5.828597546E-01
 1.000000000E+01, 7.466989756E-01, 5.902640224E-01
 1.000000000E+01, 7.583996058E-01, 5.976064801E-01
 1.000000000E+01, 7.700794935E-01, 6.048815250E-01
 1.000000000E+01, 7.817410827E-01, 6.120835543E-01
 1.000000000E+01, 7.933868170E-01, 6.192021370E-01
 1.000000000E+01, 8.050190806E-01, 6.262193322E-01
 1.000000000E+01, 8.166403770E-01, 6.331114769E-01
 1.000000000E+01, 8.282530308E-01, 6.398549676E-01
 1.000000000E+01, 8.398593664E-01, 6.464336514E-01
 1.000000000E+01, 8.514618278E-01, 6.528408527E-01
 1.000000000E+01, 8.630626798E-01, 6.590776443E-01
 1.000000000E+01, 8.746641874E-01, 6.651496887E-01
 1.000000000E+01, 8.862686753E-01, 6.710631847E-01
 1.000000000E+01, 8.978784680E-01, 6.768232584E-01
 1.000000000E+01, 9.094957113E-01, 6.824320555E-01
 1.000000000E+01, 9.211226702E-01, 6.878896952E-01
 1.000000000E+01, 9.327616096E-01, 6.931951046E-01
 1.000000000E+01, 9.444146752E-01, 6.983466148E-01
 1.000000000E+01, 9.560840726E-01, 7.033430934E-01
 1.000000000E+01, 9.677719474E-01, 7.081847787E-01
 1.000000000E+01, 9.794805050E-01, 7.128734589E-01
 1.000000000E+01, 9.912118316E-01, 7.174121141E-01
 1.000000000E+01, 1.002968073E+00, 7.218051553E-01
 1.000000000E+01, 1.014751315E+00, 7.260580659E-01
 1.000000000E+01, 1.026563525E+00, 7.301778793E-01
 1.000000000E+01, 1.038406968E+00, 7.341735363E-01
 1.000000000E+01, 1.050283670E+00, 7.380540371E-01
 1.000000000E+01, 1.062195539E+00, 7.418246269E-01
 1.000000000E+01, 1.074144721E+00, 7.454860806E-01
 1.000000000E+01, 1.086133122E+00, 7.490385175E-01
 1.000000000E+01, 1.098162651E+00, 7.524833679E-01
 1.000000000E+01, 1.110235453E+00, 7.558230758E-01
 1.000000000E+01, 1.122353435E+00, 7.590607405E-01
 1.000000000E+01, 1.134518385E+00, 7.622006536E-01
 1.000000000E+01, 1.146732330E+00, 7.652477026E-01
 1.000000000E+01, 1.158997178E+00, 7.682073712E-01
 1.000000000E+01, 1.171314597E+00, 7.710855603E-01
 1.000000000E+01, 1.183686614E+00, 7.738884687E-01
 1.000000000E+01, 1.196115017E+00, 7.766226530E-01
 1.000000000E+01, 1.208601475E+00, 7.792944312E-01
 1.000000000E+01, 1.221148014E+00, 7.819103003E-01
 1.000000000E+01, 1.233756065E+00, 7.844766378E-01
 1.000000000E+01, 1.246427655E+00, 7.869994640E-01
 1.000000000E+01, 1.259164214E+00, 7.894843817E-01
 1.000000000E+01, 1.271967649E+00, 7.919369340E-01
 1.000000000E+01, 1.284839511E+00, 7.943629622E-01
 1.000000000E+01, 1.297781348E+00, 7.967790961E-01
 1.000000000E+01, 1.310794950E+00, 7.992198467E-01
 1.000000000E+01, 1.323881745E+00, 8.017145395E-01
 1.000000000E+01, 1.337043405E+00, 8.042626977E-01
 1.000000000E+01, 1.350281358E+00, 8.068392873E-01
 1.000000000E+01, 1.363597274E+00, 8.094156384E-01
 1.000000000E+01, 1.376992464E+00, 8.119735718E-01
 1.000000000E+01, 1.390468478E+00, 8.145099878E-01
 1.000000000E+01, 1.404026866E+00, 8.170313835E-01
 1.000000000E+01, 1.417668819E+00, 8.195464015E-01
 1.000000000E+01, 1.431396008E+00, 8.220604658E-01
 1.000000000E+01, 1.445209622E+00, 8.245748878E-01
 1.000000000E+01, 1.459111094E+00, 8.270884752E-01
 1.000000000E+01, 1.473101854E+00, 8.295998573E-01
 1.000000000E+01, 1.487183094E+00, 8.321090937E-01
 1.000000000E+01, 1.501356363E+00, 8.346175551E-01
 1.000000000E+01, 1.515622973E+00, 8.371264338E-01
 1.000000000E+01, 1.529983997E+00, 8.396354318E-01
 1.000000000E+01, 1.544440985E+00, 8.421413302E-01
 1.000000000E+01, 1.558995247E+00, 8.446378708E-01
 1.000000000E+01, 1.573648095E+00, 8.471161127E-01
 1.000000000E+01, 1.588400841E+00, 8.495657444E-01
 1.000000000E+01, 1.603254795E+00, 8.519771099E-01
 1.000000000E+01, 1.618211269E+00, 8.543435931E-01
 1.000000000E+01, 1.633271813E+00, 8.566636443E-01
 1.000000000E+01, 1.648437738E+00, 8.589433432E-01
 1.000000000E+01, 1.663710475E+00, 8.611962199E-01
 1.000000000E+01, 1.679091573E+00, 8.634392619E-01
 1.000000000E+01, 1.694582343E+00, 8.656827211E-01
 1.000000000E+01, 1.710184574E+00, 8.679280281E-01
 1.000000000E+01, 1.725899696E+00, 8.701730371E-01
 1.000000000E+01, 1.741729379E+00, 8.724154830E-01
